lat,lon,flood_heig,elevation,precipitat,elevation_bin,precip_bin,flood_risk_index
14.64406332,120.9853994,2,20.1082134247,8.0,Moderate,Low,3.1619892305829236
14.64398028,120.9854047,2,20.1082134247,8.0,Moderate,Low,3.1619892305829236
14.55556422,121.089748,2,6.27155399323,11.0,Low,Moderate,3.4555170708170087
14.55558499,121.089748,2,6.27155399323,11.0,Low,Moderate,3.4555170708170087
14.60725616,120.9914049,2,8.0761423111,8.0,Low,Low,3.293009333704915
14.60678637,120.9918582,2,8.0761423111,8.0,Low,Low,3.293009333704915
14.56270344,121.0873501,2,6.56098270416,11.0,Low,Moderate,3.4523654122875262
14.57672784,121.0331368,2,6.38905906677,8.0,Low,Low,3.31138038708056
14.57801428,121.1079076,2,8.47959518433,12.0,Low,Moderate,3.4790922292482227
14.59358374,121.0274725,2,9.71628952026,8.0,Low,Low,3.275149378053847
14.59368237,121.1139844,2,11.2496032715,13.0,Low,Moderate,3.496547995599797
14.5559121,121.0790728,2,7.19411325455,10.0,Low,Low,3.3978520545186646
14.6225807,120.9813653,2,6.31668949127,8.0,Low,Low,3.3121684367151887
14.62281947,120.979874,2,6.32010221481,8.0,Low,Low,3.312131274751474
14.63278304,121.0033517,2,17.3012332916,8.0,Moderate,Low,3.1925551093105224
14.71256313,120.9392546,2,2.89973402023,10.0,Very Low,Low,3.4446145781784168
14.56414034,120.9995453,2,9.03858661652,7.0,Low,Low,3.234909999611931
14.49884206,121.0052316,2,7.47179031372,6.0,Low,Low,3.204352172062633
14.61931055,121.0165076,2,10.1749010086,8.0,Low,Low,3.2701554477547385
14.63587877,120.9822558,2,12.6352062225,8.0,Low,Low,3.243364595224587
14.61824126,120.9912117,2,7.46454143524,8.0,Low,Low,3.2996692020740523
14.65735798,121.0001113,2,22.8413734436,9.0,Moderate,Low,3.1798462443721998
14.65736836,121.0002695,2,22.8413734436,9.0,Moderate,Low,3.1798462443721998
14.46948603,121.0069214,2,12.5180015564,7.0,Low,Low,3.197021817276307
14.64873818,121.0510147,2,52.1258888245,9.0,Very High,Low,2.8609601449752136
14.42724226,121.0451911,2,11.4162139893,9.0,Low,Low,3.3042575411268857
14.44368462,120.985571,2,19.5662956238,7.0,Moderate,Low,3.120271255645977
14.5637107,121.0180365,2,19.3969726563,7.0,Moderate,Low,3.1221150539790585
14.57045507,121.0121034,2,8.54421901703,7.0,Low,Low,3.2402932867662213
14.32601026,121.0767394,2,15.4111099243,14.0,Moderate,Moderate,3.4988514009121414
14.40577186,120.9066309,2,14.4221334457,6.0,Low,Low,3.1286682216198916
14.39395121,120.9012584,2,0.0,6.0,Very Low,Low,3.2857142857142856
14.4072994,120.9047319,2,13.5668029785,6.0,Low,Low,3.1379821198638322
14.40591734,120.9083073,2,14.2314004898,6.0,Low,Low,3.130745158442725
14.40776442,120.9085782,2,13.8456993103,6.0,Low,Low,3.1349451509324004
14.4069383,120.9049733,2,13.5668029785,6.0,Low,Low,3.1379821198638322
14.46646294,121.0204612,2,20.3786735535,7.0,Moderate,Low,3.1114250778667407
14.5402206,121.016749,2,12.5515794754,7.0,Low,Low,3.1966561792769577
14.56353417,121.0104726,2,11.0910158157,7.0,Low,Low,3.2125606066613526
14.53744773,121.0005699,2,8.17878055573,7.0,Low,Low,3.244272633666037
14.46560068,121.0175107,2,20.1942024231,7.0,Moderate,Low,3.113433828172473
14.53144752,121.0000898,2,8.03775691986,6.0,Low,Low,3.198189226182414
14.56696868,120.9968202,2,9.25671672821,7.0,Low,Low,3.2325347286001658
14.56593548,120.9979199,2,9.43406105042,7.0,Low,Low,3.230603583815143
14.5666987,120.9978931,2,9.43406105042,7.0,Low,Low,3.230603583815143
14.56783574,120.9979843,2,7.96813154221,7.0,Low,Low,3.2465664412086754
14.58362132,121.0776566,2,11.3969812393,10.0,Low,Low,3.3520860187654646
14.66147515,120.97437,2,16.1454238892,9.0,Moderate,Low,3.252760042240757
14.65899574,120.9751881,2,16.7012577057,9.0,Moderate,Low,3.24670743473296
14.56521639,121.0940181,2,5.30579137802,11.0,Low,Moderate,3.4660334911607307
14.56778382,120.9962784,2,8.67376232147,7.0,Low,Low,3.2388826587084045
14.5655305,120.9969167,2,10.6889133453,7.0,Low,Low,3.2169391967345002
14.56814207,120.9961389,2,8.67376232147,7.0,Low,Low,3.2388826587084045
14.56788766,120.9968577,2,8.27620315552,7.0,Low,Low,3.2432117756516203
14.57093877,121.0824936,2,7.66744565964,10.0,Low,Low,3.392697824632525
14.51594904,121.0013317,2,7.20014953613,6.0,Low,Low,3.207310133527119
14.53788392,121.0013746,2,8.07418060303,7.0,Low,Low,3.2454116475947212
14.55775014,121.0076831,2,9.29444885254,7.0,Low,Low,3.232123854464362
14.55966605,121.0098182,2,12.2087650299,7.0,Low,Low,3.2003891678519962
14.62412335,120.9869801,2,6.80776309967,8.0,Low,Low,3.3068210186185376
14.4408586,120.9507023,2,8.99496936798,6.0,Low,Low,3.187765910655249
14.53325202,121.0524009,2,14.3102865219,8.0,Low,Low,3.2251242447900776
14.67503755,121.0507992,2,48.1866226196,11.0,High,Moderate,2.9990938530731426
14.56522677,120.9938858,2,10.1128921509,7.0,Low,Low,3.223211629433592
14.63267111,121.0017072,2,17.4397716522,8.0,Moderate,Low,3.1910465319325474
14.53925997,120.9925769,2,6.26569843292,7.0,Low,Low,3.265104642938995
14.55951003,121.0036219,2,6.69210004807,7.0,Low,Low,3.2604614536608674
14.713102,121.1315844,2,16.5640335083,20.0,Moderate,High,3.772011225682732
14.56697647,121.0001676,2,8.18813896179,7.0,Low,Low,3.2441707277418232
14.58260117,121.0905097,2,8.45103359222,11.0,Low,Moderate,3.4317841956439903
14.66405978,121.0207647,2,27.3965969086,9.0,Moderate,Low,3.1302433254322164
14.50291119,121.0646398,2,5.60146713257,9.0,Low,Low,3.3675757118394833
14.50525344,121.0653479,2,5.52768516541,9.0,Low,Low,3.368379141345059
14.50514437,121.0653372,2,5.52768516541,9.0,Low,Low,3.368379141345059
14.53172274,121.0694678,2,5.93327188492,9.0,Low,Low,3.3639626104491396
14.53167081,121.0694625,2,5.93327188492,9.0,Low,Low,3.3639626104491396
14.53155657,121.0694785,2,5.93327188492,9.0,Low,Low,3.3639626104491396
14.53192526,121.0695107,2,5.93327188492,9.0,Low,Low,3.3639626104491396
14.53140079,121.069441,2,5.78801441193,9.0,Low,Low,3.3655443538506455
14.53118788,121.0694571,2,5.78801441193,9.0,Low,Low,3.3655443538506455
14.52289999,121.0738076,2,5.98887443542,9.0,Low,Low,3.3633571409641627
14.52253129,121.0738184,2,5.98887443542,9.0,Low,Low,3.3633571409641627
14.5226715,121.073813,2,5.98887443542,9.0,Low,Low,3.3633571409641627
14.52280652,121.0738184,2,5.98887443542,9.0,Low,Low,3.3633571409641627
14.51863649,121.073475,2,6.30626869202,9.0,Low,Low,3.359900958912258
14.51871958,121.0735126,2,6.30626869202,9.0,Low,Low,3.359900958912258
14.50257361,121.0645218,2,5.60146713257,9.0,Low,Low,3.3675757118394833
14.502745,121.0645862,2,5.60146713257,9.0,Low,Low,3.3675757118394833
14.71427977,120.9608908,2,5.96312522888,10.0,Low,Low,3.411256577858201
14.71694145,120.9556122,2,5.19739103317,10.0,Low,Low,3.419594840850394
14.71312792,120.9480913,2,3.73873662949,10.0,Very Low,Low,3.435478477888865
14.71307604,120.9585948,2,5.49728536606,10.0,Low,Low,3.4163292196576687
14.70740751,120.9466697,2,3.27494382858,10.0,Very Low,Low,3.440528828741079
14.69148181,121.0242918,2,32.5857772827,10.0,High,Low,3.1213561455436234
14.61069285,121.0429705,2,32.1987037659,9.0,High,Low,3.0779520341236815
14.60525617,121.10494,2,11.2642297745,12.0,Low,Moderate,3.4487696764876468
14.47389591,120.9841119,2,8.76061630249,6.0,Low,Low,3.1903178372951064
14.54436558,121.0168712,2,11.3823461533,7.0,Low,Low,3.209388240863766
14.5455287,121.0094361,2,9.77738285065,7.0,Low,Low,3.2268650705329764
14.54466675,121.0098223,2,9.93932247162,7.0,Low,Low,3.22510167122801
14.54519638,121.0089747,2,9.59855556488,7.0,Low,Low,3.2288123636632613
14.44510652,120.9477469,2,7.82809734344,6.0,Low,Low,3.2004722595075754
14.62201621,121.0650422,2,50.0928688049,9.0,Very High,Low,2.883098186722323
14.51539337,121.0822727,2,4.79432201385,10.0,Very Low,Low,3.4239839559061465
14.70719293,120.9387182,2,2.59821557999,9.0,Very Low,Low,3.4002788370458785
14.73128025,120.9209957,2,2.89454340935,10.0,Very Low,Low,3.4446710999830454
14.73274328,120.9208884,2,2.95476794243,10.0,Very Low,Low,3.4440153006231418
14.70803868,120.9383427,2,2.56843996048,9.0,Very Low,Low,3.4006030708957193
14.70616039,120.9403275,2,2.57679533958,9.0,Very Low,Low,3.4005120871722214
14.7135697,120.9343515,2,2.29471635818,10.0,Very Low,Low,3.451202760356198
14.71271878,120.9351026,2,2.32800078392,10.0,Very Low,Low,3.4508403182752265
14.71898643,120.9295236,2,2.78435111046,10.0,Very Low,Low,3.4458710103083345
14.54296488,121.0081364,2,9.39128017426,7.0,Low,Low,3.2310694350184153
14.54194454,121.0079138,2,9.19062900543,7.0,Low,Low,3.2332543736365005
14.54160313,121.0078763,2,9.19062900543,7.0,Low,Low,3.2332543736365005
14.54194454,121.007887,2,9.19062900543,7.0,Low,Low,3.2332543736365005
14.49942634,121.0308896,2,24.4821472168,7.0,Moderate,Low,3.066741370677191
14.45974137,121.014099,2,16.3009853363,7.0,Moderate,Low,3.155828001160054
14.7132999,120.9345661,2,2.20588588715,10.0,Very Low,Low,3.452170056623386
14.70572454,120.9421299,2,2.59353971481,10.0,Very Low,Low,3.4479488012803854
14.69903102,120.9461103,2,2.41740679741,9.0,Very Low,Low,3.402247707169345
14.710083,120.9365724,2,2.38002634048,10.0,Very Low,Low,3.4502737995336803
14.70921131,120.9372912,2,2.49110198021,10.0,Very Low,Low,3.449064270298492
14.71306123,120.9347807,2,2.20588588715,10.0,Very Low,Low,3.452170056623386
14.71209616,120.9350704,2,2.27845644951,10.0,Very Low,Low,3.4513798183947175
14.54195493,121.0079138,2,9.19062900543,7.0,Low,Low,3.2332543736365005
14.49946529,121.0309379,2,24.4821472168,7.0,Moderate,Low,3.066741370677191
14.63577496,121.0182081,2,17.0525283813,8.0,Moderate,Low,3.195263316624691
14.64342541,121.0378204,2,42.5605926514,9.0,High,Low,2.9651189451650986
14.63067798,121.0246132,2,28.0866184235,8.0,Moderate,Low,3.0751104683297457
14.54194548,121.0079031,2,9.19062900543,7.0,Low,Low,3.2332543736365005
14.58236884,121.0895549,2,8.70037174225,11.0,Low,Moderate,3.4290690928307885
14.46034134,120.9704112,2,8.06494426727,6.0,Low,Low,3.197893176647164
14.61183836,120.9863274,2,8.70633411407,8.0,Low,Low,3.2861470242793636
14.61150095,120.9873734,2,8.62410545349,8.0,Low,Low,3.28704243185193
14.61125697,120.9870891,2,8.88408088684,8.0,Low,Low,3.2842114971138363
14.61005267,120.9862255,2,9.33220100403,8.0,Low,Low,3.2793318098670654
14.71979761,120.9693861,2,7.57837438583,10.0,Low,Low,3.3936677430588382
14.72208047,120.9691715,2,7.7080655098,10.0,Low,Low,3.3922555053587677
14.72003108,120.9685546,2,7.30823421478,10.0,Low,Low,3.3966093640594286
14.63592549,120.9822987,2,12.6352062225,8.0,Low,Low,3.243364595224587
14.40582381,120.9078889,2,14.5260343552,6.0,Low,Low,3.12753681973998
14.40561339,120.9080793,2,14.5260343552,6.0,Low,Low,3.12753681973998
14.40572769,120.9074731,2,14.5260343552,6.0,Low,Low,3.12753681973998
14.40586798,120.9070359,2,14.4221334457,6.0,Low,Low,3.1286682216198916
14.40872043,120.9044503,2,13.2452535629,6.0,Low,Low,3.141483548436932
14.4062057,120.9108768,2,14.4762706757,6.0,Low,Low,3.1280787083606723
14.65455067,121.0351089,3,40.4973678589,9.0,High,Low,3.9875858939160618
14.63281087,121.0567061,3,45.2805252075,9.0,High,Low,3.935500948344728
14.69423373,121.0438997,3,57.3755760193,11.0,Very High,Moderate,3.899033139448284
14.65316602,121.0523604,3,50.6106567383,9.0,Very High,Low,3.8774598699446976
14.60448455,121.1053666,3,11.6573019028,12.0,Low,Moderate,4.444489419971706
14.55853416,121.0422729,3,19.0097103119,8.0,Moderate,Low,4.173951093986158
14.55556422,121.0420154,3,20.6102409363,8.0,Moderate,Low,4.156522532811701
14.55689343,121.0411786,3,19.2373046875,8.0,Moderate,Low,4.171472764338706
14.55586537,121.0411035,3,19.4948425293,8.0,Moderate,Low,4.168668373118617
14.5563119,121.0407387,3,19.2373046875,8.0,Moderate,Low,4.171472764338706
14.55881454,121.0415648,3,19.0097103119,8.0,Moderate,Low,4.173951093986158
14.55884569,121.04017,3,19.4267253876,8.0,Moderate,Low,4.169410116983464
14.63823121,121.1325798,3,48.5658531189,16.0,High,High,4.233059559464639
14.56686502,121.0989199,3,5.40892934799,11.0,Low,Moderate,4.464910397112027
14.55820186,121.0408138,3,19.3355617523,8.0,Moderate,Low,4.170402819635003
14.55674804,121.0407494,3,19.2373046875,8.0,Moderate,Low,4.171472764338706
14.62327609,121.1145303,3,13.3233671188,14.0,Low,Moderate,4.521585332176862
14.64076528,121.071159,3,54.9987564087,10.0,Very High,Low,3.8772958496366012
14.60160407,121.1228452,3,14.1029520035,14.0,Low,Moderate,4.513096245716071
14.665548,121.045967,3,45.5853042603,9.0,High,Low,3.9321821362673837
14.617305,121.041695,3,34.8786087036,9.0,High,Low,4.0487699076236385
14.597216,121.039185,3,23.6403713226,8.0,Moderate,Low,4.123526717549492
14.534486,121.016167,3,9.4573764801,7.0,Low,Low,4.2303496965190845
14.539097,121.015717,3,10.5748128891,7.0,Low,Low,4.2181816639204435
14.613651,121.023849,3,14.2267284393,8.0,Low,Low,4.226034128757315
14.57065,121.014793,3,8.22089862823,7.0,Low,Low,4.243813999890509
14.571611,121.01432,3,7.91145038605,7.0,Low,Low,4.247183655888928
14.572068,121.013832,3,8.07264900208,7.0,Low,Low,4.245428325564168
14.55239,121.099525,3,6.33387851715,11.0,Low,Moderate,4.45483840415406
14.355784,121.065559,3,6.78709840775,12.0,Low,Moderate,4.497522231872667
14.349943,121.068497,3,8.59047794342,13.0,Low,Moderate,4.525503847955552
14.350712,121.068199,3,8.21116447449,13.0,Low,Moderate,4.52963428313546
14.666493,121.038048,3,40.5082359314,9.0,High,Low,3.9874675488725324
14.575879,121.000221,3,7.06804656982,8.0,Low,Low,4.303986729593978
14.553979,120.997131,3,9.3103017807,7.0,Low,Low,4.231951228134057
14.671247,121.05587,3,49.5581855774,10.0,High,Low,3.936539528021589
14.573283,121.04393,3,25.2576465607,8.0,Moderate,Low,4.105915820267395
14.640891,121.074059,3,58.6776847839,10.0,Very High,Low,3.8372351177354824
14.41074,121.006165,3,43.6089515686,8.0,High,Low,3.9060840662944267
14.789655,120.942825,3,9.41607284546,12.0,Low,Moderate,4.468894699780997
14.568725,121.031708,3,9.33285140991,8.0,Low,Low,4.279324727441715
14.591558,120.978699,3,10.0517225266,8.0,Low,Low,4.271496767737116
14.548029,121.038956,3,29.3023147583,8.0,Moderate,Low,4.061872459873289
14.560285,121.043465,3,19.6483268738,8.0,Moderate,Low,4.166997045343528
14.56832,121.019272,3,9.87849998474,8.0,Low,Low,4.273383029469054
14.542462,121.082916,3,6.17946863174,10.0,Low,Low,4.408900762746667
14.473245,120.984192,3,9.04429912567,6.0,Low,Low,4.187228747113037
14.582545,121.092896,3,7.74484777451,11.0,Low,Moderate,4.439474022090833
14.593717,121.050453,3,35.7676544189,9.0,High,Low,4.0390888759709
14.562982,121.141777,3,21.2262821198,0.0,Moderate,Very Low,3.768861931917175
14.61985,121.097992,3,14.4290065765,12.0,Low,Moderate,4.414307664167304
14.619454,121.097969,3,14.4290065765,12.0,Low,Moderate,4.414307664167304
14.654821,121.065636,3,66.338508606,10.0,Very High,Low,3.7538145729519306
14.60466,120.978386,3,13.8517932892,8.0,Low,Low,4.230116887375209
14.61199,120.966164,3,7.48667240143,8.0,Low,Low,4.299428212684527
14.621956,121.087013,3,11.8051633835,11.0,Low,Moderate,4.395260273287737
14.666581,121.104134,3,15.8481779099,14.0,Moderate,Moderate,4.4940920629724
14.660063,121.047577,3,48.606098175,9.0,High,Low,3.899287988079802
14.660405,121.044502,3,46.5843849182,9.0,High,Low,3.921302907779672
14.659134,121.04631,3,47.7832946777,9.0,High,Low,3.908247692360766
14.56265,121.024361,3,26.7197551727,7.0,Moderate,Low,4.0423755219084585
14.59392,121.018372,3,10.3282928467,8.0,Low,Low,4.268485127303988
14.699507,121.056007,3,56.171043396,12.0,Very High,Moderate,3.959768631196405
14.597019,121.031807,3,12.6367721558,8.0,Low,Low,4.243347543401962
14.641846,121.109375,3,15.0572099686,14.0,Moderate,Moderate,4.502705102261885
14.642033,121.110619,3,15.9734306335,14.0,Moderate,Moderate,4.492728156076617
14.627406,121.079666,3,14.2039241791,11.0,Low,Moderate,4.369139592663662
14.697649,121.067642,3,60.458770752,13.0,Very High,Moderate,3.9606975890513456
14.699242,121.06414,3,59.5170593262,12.0,Very High,Moderate,3.923333062616104
14.636173,121.127266,3,30.247215271,16.0,High,High,4.432535592911066
14.541195,121.018356,3,12.9511346817,7.0,Low,Low,4.192305326972471
14.543085,121.107597,3,5.84125518799,12.0,Low,Moderate,4.507821745150154
14.598389,121.078819,3,19.5502147675,10.0,Moderate,Low,4.263303506797513
14.641968,121.112846,3,16.9191017151,14.0,Moderate,Moderate,4.4824305172527685
14.455044,120.96711,3,8.15688991547,6.0,Low,Low,4.196891958469924
14.632389,121.047813,3,45.8499717712,9.0,High,Low,3.9293001083734524
14.658501,121.035088,3,41.5723876953,9.0,High,Low,3.9758797455320063
14.594216,121.020393,3,9.96934223175,8.0,Low,Low,4.272393826491553
14.592887,121.018265,3,10.005437851,8.0,Low,Low,4.272000772651383
14.661267,121.044334,3,45.837097168,9.0,High,Low,3.9294403030101854
14.410065,121.051376,3,4.59325218201,10.0,Very Low,Low,4.426173453445985
14.410059,121.051361,3,4.59325218201,10.0,Very Low,Low,4.426173453445985
14.659181,121.034081,3,41.1172409058,9.0,High,Low,3.980835947895914
14.618484,121.083931,3,11.2931413651,11.0,Low,Moderate,4.400835803636429
14.555869,121.073036,3,7.82617425919,9.0,Low,Low,4.343350343289549
14.561248,121.094307,3,5.88348293304,11.0,Low,Moderate,4.4597428695049235
14.563187,121.004684,3,6.23652505875,7.0,Low,Low,4.265422318795136
14.566043,121.003136,3,7.43143510818,7.0,Low,Low,4.252410657176808
14.578709,120.99836,3,7.36571645737,8.0,Low,Low,4.3007453309191455
14.581027,120.999161,3,6.93613433838,8.0,Low,Low,4.3054231534650755
14.581149,121.000252,3,6.64753723145,8.0,Low,Low,4.308565756459496
14.583578,121.002541,3,5.96806907654,8.0,Low,Low,4.315964647879261
14.577514,121.028717,3,7.63435125351,8.0,Low,Low,4.297820102306373
14.66901,121.110535,3,19.0136108398,15.0,Moderate,Moderate,4.507241953537308
14.657676,121.035904,3,41.9643096924,9.0,High,Low,3.971612013070071
14.630303,121.000458,3,17.204366684,8.0,Moderate,Low,4.193609912992865
14.608069,121.101326,3,11.5484209061,12.0,Low,Moderate,4.445675051213491
14.54187,121.019562,3,13.2589082718,7.0,Low,Low,4.188953906661503
14.540988,121.018425,3,12.7976760864,7.0,Low,Low,4.193976374358356
14.536688,121.020798,3,13.4986066818,7.0,Low,Low,4.186343773285473
14.490198,121.027107,3,16.8518791199,7.0,Moderate,Low,4.1498291868532675
14.534061,121.014938,3,8.77026939392,7.0,Low,Low,4.237831770090391
14.630557,121.000267,3,17.204366684,8.0,Moderate,Low,4.193609912992865
14.692834,120.951218,3,4.20873451233,9.0,Very Low,Low,4.382741510794823
14.623996,121.089867,3,10.1174602509,11.0,Low,Moderate,4.41363807677517
14.601712,121.005219,3,7.80500173569,8.0,Low,Low,4.295961848348102
14.484921,121.031723,3,20.3697757721,7.0,Moderate,Low,4.111521967938747
14.482283,121.030708,3,22.1338119507,7.0,Moderate,Low,4.0923129556374604
14.486625,121.02729,3,18.7317123413,7.0,Moderate,Low,4.129359232828346
14.48997,121.018448,3,13.6489992142,7.0,Low,Low,4.184706112992595
14.552141,121.014618,3,9.91040420532,7.0,Low,Low,4.225416569153476
14.55941,121.010925,3,13.569943428,7.0,Low,Low,4.185566970376375
14.550687,121.028778,3,28.6435527802,7.0,Moderate,Low,4.021426829157168
14.541673,121.0196,3,13.2589082718,7.0,Low,Low,4.188953906661503
14.683903,121.035347,3,46.9419364929,10.0,High,Low,3.9650284906954014
14.465259,121.011177,3,14.0912799835,7.0,Low,Low,4.179890011803078
14.386215,121.05056,3,10.0835390091,11.0,Low,Moderate,4.414007453298688
14.384968,121.051308,3,7.4175825119,11.0,Low,Moderate,4.443037691890535
14.390538,121.051033,3,7.16105747223,11.0,Low,Moderate,4.4458310544657405
14.391162,121.050964,3,6.81852912903,11.0,Low,Moderate,4.449560927604335
14.388148,121.051056,3,4.85603475571,11.0,Very Low,Moderate,4.470930998703572
14.470248,120.988937,3,8.55681800842,6.0,Low,Low,4.1925370457134274
14.53675,121.020714,3,13.4986066818,7.0,Low,Low,4.186343773285473
14.541901,121.019691,3,13.6569252014,7.0,Low,Low,4.184619805020303
14.632888,120.994865,3,15.5513143539,8.0,Moderate,Low,4.211610395595644
14.652704,121.054092,3,52.8417816162,9.0,Very High,Low,3.853164616964512
14.567943,121.078117,3,8.09882164001,10.0,Low,Low,4.388000468300534
14.633687,121.122528,3,19.9367580414,15.0,Moderate,Moderate,4.497189582635536
14.633604,121.121582,3,18.789686203,15.0,Moderate,Moderate,4.509680322520345
14.632971,121.122574,3,20.3677806854,15.0,Moderate,Moderate,4.492496073867875
14.638856,121.070107,3,52.7103919983,10.0,Very High,Low,3.9022143975906944
14.639023,121.068588,3,53.1819076538,10.0,Very High,Low,3.897079950725814
14.71182,121.049469,3,42.6049728394,12.0,High,Moderate,4.10749282152943
14.630095,121.101768,3,13.3310537338,13.0,Low,Moderate,4.47388258316672
14.583038,121.086823,3,9.51210594177,11.0,Low,Moderate,4.420229924783607
14.580676,121.092834,3,7.55636692047,11.0,Low,Moderate,4.441526435237305
14.643982,121.05899,3,59.9402732849,10.0,Very High,Low,3.8234864892541665
14.563813,121.056534,3,16.4170379639,9.0,Moderate,Low,4.249802371550434
14.613874,121.096901,3,14.338848114,12.0,Low,Moderate,4.415289421251562
14.592134,121.019066,3,9.70426273346,8.0,Low,Low,4.275280340614813
14.664682,121.038414,3,41.3211708069,9.0,High,Low,3.9786153063771335
14.665543,121.038513,3,40.8442573547,9.0,High,Low,3.983808531142642
14.589756,121.019585,3,9.31095790863,8.0,Low,Low,4.279563131018982
14.54942,121.015938,3,8.42468166351,7.0,Low,Low,4.241594957628806
14.669275,121.105614,3,17.7661552429,14.0,Moderate,Moderate,4.473206748583652
14.650757,121.08799,3,21.5741081238,12.0,Moderate,Moderate,4.336502942710314
14.61063,120.990311,3,7.46335220337,8.0,Low,Low,4.299682151904616
14.612686,120.989944,3,7.66913318634,8.0,Low,Low,4.297441353512159
14.635327,121.001389,3,17.5043849945,8.0,Moderate,Low,4.190342941778262
14.631216,120.998566,3,16.0827083588,8.0,Moderate,Low,4.205823919047836
14.556482,121.007599,3,8.76506328583,7.0,Low,Low,4.23788846064785
14.597341,120.997696,3,7.86215496063,8.0,Low,Low,4.295339493197879
14.55779,121.007668,3,9.29444885254,7.0,Low,Low,4.232123854464362
14.590353,120.982986,3,9.15743255615,8.0,Low,Low,4.281234905339783
14.609581,121.092125,3,11.730723381,12.0,Low,Moderate,4.4436899159167265
14.601774,121.109673,3,11.3185596466,13.0,Low,Moderate,4.495797113121526
14.620877,121.022278,3,16.9975643158,8.0,Moderate,Low,4.195861833493634
14.624572,121.009621,3,14.1090183258,8.0,Low,Low,4.227315902365837
14.5667,121.094696,3,5.28034925461,11.0,Low,Moderate,4.466310536533996
14.567157,121.099937,3,5.41697502136,11.0,Low,Moderate,4.464822785848375
14.625527,121.011055,3,13.9094438553,8.0,Low,Low,4.229489116558019
14.66353,121.076843,3,74.513053894,12.0,Very High,Moderate,3.7600380873670662
14.663623,121.07692,3,74.513053894,12.0,Very High,Moderate,3.7600380873670662
14.674324,121.058685,3,52.8063011169,11.0,Very High,Moderate,3.9487890678543662
14.629368,121.05574,3,43.2324180603,9.0,High,Low,3.957803277436493
14.62968,121.056458,3,44.0080718994,9.0,High,Low,3.9493569970724267
14.629638,121.06176,3,47.8310813904,9.0,High,Low,3.907727331404892
14.632088,121.054749,3,43.5070915222,9.0,High,Low,3.9548122923464586
14.635234,121.010689,3,12.6059579849,8.0,Low,Low,4.243683086286542
14.638607,121.008865,3,14.7751750946,8.0,Low,Low,4.220061961816489
14.386225,121.050407,3,10.0835390091,11.0,Low,Moderate,4.414007453298688
14.385987,121.051094,3,7.19554805756,11.0,Low,Moderate,4.4454554782242095
14.385155,121.051224,3,7.4175825119,11.0,Low,Moderate,4.443037691890535
14.406209,121.046799,3,10.3428487778,10.0,Low,Low,4.363564719523296
14.406422,121.046761,3,10.3428487778,10.0,Low,Low,4.363564719523296
14.669176,121.105675,3,17.7661552429,14.0,Moderate,Moderate,4.473206748583652
14.669186,121.105759,3,17.7661552429,14.0,Moderate,Moderate,4.473206748583652
14.557146,121.009087,3,9.87199115753,7.0,Low,Low,4.2258348580278655
14.558392,121.009407,3,12.7690429688,7.0,Low,Low,4.194288167231356
14.496197,121.006622,3,9.17067050934,6.0,Low,Low,4.185852658859919
14.603373,121.039253,3,24.1158561707,8.0,Moderate,Low,4.118349049196071
14.596946,121.088959,3,14.7103147507,11.0,Low,Moderate,4.363625384487478
14.496181,121.006638,3,9.17067050934,6.0,Low,Low,4.185852658859919
14.459989,120.960159,3,6.3101773262,6.0,Low,Low,4.217001254001709
14.536813,121.020691,3,13.4986066818,7.0,Low,Low,4.186343773285473
14.67394,121.026123,3,34.0206108093,9.0,High,Low,4.058112852119917
14.580788,121.075241,3,12.7941732407,10.0,Low,Low,4.336871660540991
14.643798,120.993416,3,23.1553573608,8.0,Moderate,Low,4.128808150703492
14.443823,121.005714,3,23.2486801147,7.0,Moderate,Low,4.080172889273524
14.647202,121.105286,3,15.2005681992,13.0,Moderate,Moderate,4.4535249925464395
14.647464,121.095016,3,14.0342578888,13.0,Low,Moderate,4.4662252247590075
14.582415,121.086411,3,9.39602947235,11.0,Low,Moderate,4.421493909250608
14.679472,121.079216,3,78.5060348511,13.0,Very High,Moderate,3.764176609328976
14.619797,121.118942,3,13.102481842,14.0,Low,Moderate,4.523990604841162
14.562422,120.995117,3,9.29846954346,7.0,Low,Low,4.232080072198284
14.570334,120.991745,3,8.52789402008,7.0,Low,Low,4.240471053566605
14.58413513,121.0780469,3,12.6817140579,10.0,Low,Low,4.338096255507922
14.65229416,121.0728239,3,72.3557357788,11.0,Very High,Moderate,3.7359105932180574
14.65249657,121.0729526,3,73.3880462646,11.0,Very High,Moderate,3.7246695171783264
14.57515373,121.0927766,3,7.53905963898,11.0,Low,Moderate,4.441714898369227
14.57519527,121.092157,3,7.53905963898,11.0,Low,Moderate,4.441714898369227
14.5751096,121.0934874,3,7.39972543716,11.0,Low,Moderate,4.443232141852791
14.57202573,121.0137925,3,8.07264900208,7.0,Low,Low,4.245428325564168
14.63984825,121.070258,3,53.1597709656,10.0,Very High,Low,3.897321002423677
14.551249,121.007957,3,8.47451019287,7.0,Low,Low,4.241052362842462
14.63608,121.07103,3,52.6095085144,10.0,Very High,Low,3.9033129420008037
14.666301,121.108299,3,17.3393154144,14.0,Moderate,Moderate,4.477854709671867
14.540094,121.134354,3,4.36482906342,15.0,Very Low,Moderate,4.666756045569516
14.649631,121.108994,3,18.5645122528,14.0,Moderate,Moderate,4.464513247957062
